Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:08:34,-55.15273,-20.84667,48,AUTO,0,0,0,-55.91110621919155
2016-07-21,00:08:35,-56.18989,-20.84667,48,AUTO,0,0,0,-55.937625504588155
2016-07-21,00:08:38,-57.12803,-20.84667,48,AUTO,0,0,0,-56.05086263932993
2016-07-21,00:08:39,-54.30888,-20.84667,48,AUTO,0,0,0,-55.885156676686215
2016-07-21,00:08:41,-57.9389,-20.84667,48,AUTO,0,0,0,-56.08051885006799
2016-07-21,00:08:43,-58.24062,-20.84667,48,AUTO,0,0,0,-56.285998303407986
2016-07-21,00:08:47,-58.40562,-20.84667,48,AUTO,0,0,0,-56.487627151907525
2016-07-21,00:08:49,-55.28474,-20.84667,48,AUTO,0,0,0,-56.373202605440596
2016-07-21,00:08:51,-56.76032,-20.84667,48,AUTO,0,0,0,-56.41002711739226
2016-07-21,00:08:54,-55.03017,-20.84667,48,AUTO,0,0,0,-56.27876831676712
2016-07-21,00:08:56,-57.40147,-20.84667,48,AUTO,0,0,0,-56.38556522678305
2016-07-21,00:08:58,-58.91948,-20.84667,48,AUTO,0,0,0,-56.626603671870285
2016-07-21,00:09:00,-62.05921,-20.84667,48,AUTO,0,0,0,-57.14337992494096
2016-07-21,00:09:02,-60.14991,-20.84667,48,AUTO,0,0,0,-57.42937586373893
2016-07-21,00:09:03,-59.04676,-20.84667,48,AUTO,0,0,0,-57.58322940350033
2016-07-21,00:09:06,-59.81519,-20.84667,48,AUTO,0,0,0,-57.795544481088065
2016-07-21,00:09:08,-59.09391,-20.84667,48,AUTO,0,0,0,-57.91905139976635
2016-07-21,00:09:09,-60.76749,-20.84667,48,AUTO,0,0,0,-58.190008899357046
2016-07-21,00:09:11,-60.38563,-20.84667,48,AUTO,0,0,0,-58.39886718523689
2016-07-21,00:09:13,-59.95663,-20.84667,48,AUTO,0,0,0,-58.5470492514429
2016-07-21,00:09:15,-57.31661,-20.84667,48,AUTO,0,0,0,-58.430003813657486
2016-07-21,00:09:17,-57.7079,-20.84667,48,AUTO,0,0,0,-58.36131374472727
2016-07-21,00:09:21,-59.21177,-20.84667,48,AUTO,0,0,0,-58.44221332965112
2016-07-21,00:09:25,-59.57948,-20.84667,48,AUTO,0,0,0,-58.550395732929985
